,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
146,Taco Stuffed Zucchini Boats,https://www.skinnytaste.com/taco-stuffed-zucchini-boats/,"['4 medium (32 ounces) zucchinis cut in half lengthwise', '1/2 cup mild salsa', '1 lb 93% lean ground turkey', '1 tsp garlic powder', '1 tsp cumin', '1 tsp kosher salt or to taste', '1 tsp chili powder', '1 tsp paprika', '1/2 tsp oregano', '1/2 small onion minced', '2 tbsp bell pepper minced', '4 oz can tomato sauce', '1/4 cup water', '1/2 cup reduced fat Mexican blend shredded cheese', '1/4 cup chopped scallions or cilantro for topping']",269.0,16.5,29.0,11.5
147,Grilled Chicken Bruschetta,https://www.skinnytaste.com/grilled-chicken-bruschetta/,"['3 medium vine ripe tomatoes', '2 small cloves garlic minced', '1/4 cup chopped red onion', '2 tbsp fresh basil leaves chopped', '1 tbsp extra virgin oil', '1 tbsp balsamic vinegar', 'kosher salt and fresh cracked pepper to taste', '3 oz part skim mozzarella diced (omit for whole30 paleo)', '1.25 lbs (8 thin sliced) chicken cutlets']",237.0,7.0,32.0,8.5
148,Turkey Enchilada Stuffed Poblanos Rellenos,https://www.skinnytaste.com/turkey-enchilada-stuffed-poblanos-rellenos/,"['4 large fresh poblano chiles', '1 1/4 cups homemade enchilada sauce', '1/2 cup Colby-Jack shredded cheese blend', 'cilantro sprigs or chopped scallions for garnish', '12 oz 93% lean ground turkey', '1/4 cup onion finely chopped', '2 cloves minced garlic', '1/2 medium tomato chopped', '1/4 cup bell pepper finely chopped', '2 tbsp cilantro', '2 oz canned tomato sauce', 'kosher salt', 'fresh ground pepper', '3/4 tsp ground cumin', '1/8 tsp oregano', '1 bay leaf']",233.0,13.0,22.0,5.0
149,Enchilada Chicken Roll-Ups,https://www.skinnytaste.com/enchilada-chicken-roll-ups/,"['1 teaspoon cumin', '2 teaspoon dried oregano', '1 teaspoon garlic powder', '1/2 teaspoon chili powder', '1 teaspoon Kosher salt', 'Freshly ground black pepper to taste', 'Cooking spray', '1 (10-ounce) can mild red enchilada sauce (I used my homemade enchilada sauce)', '1 ½ pounds (3) boneless skinless chicken breasts cut in half lengthwise', '1 (4-ounce) can mild green chilis', '1 cup reduced fat shredded Mexican cheese blend', '1 large (6-ounce) avocado cubed', 'Chopped cilantro (for garnish)']",261.0,8.0,31.0,11.5
150,Turmeric Braised Chicken with Golden Beets and Leeks,https://www.skinnytaste.com/turmeric-braised-chicken-with-golden-beets-and-leeks/,"['2 leeks white and light green parts only', '1 bunch (4) golden beets with their greens scrubbed', '2 garlic cloves minced', '2 teaspoons ground turmeric divided', '1 teaspoon ground ginger', '1-1/2 teaspoons kosher salt', '1/4 cup freshly squeezed lemon juice', '2 tbsp olive oil', '4 skinless chicken drumsticks on the bone', '4 skinless chicken thighs on the bone', '1/2 cup white wine (swap for chicken broth for whole30/paleo)']",527.0,16.5,64.0,19.7
151,Waffled Crab Cakes,https://www.skinnytaste.com/waffled-crab-cakes/,"['9 ounces lump crab meat shell pieces removed', '1/2 cup panko crumbs plain or gluten-free*', '1 large egg beaten', '1 large egg white', '1 tablespoon mayonnaise', '1 teaspoon Dijon mustard', '2 tablespoons chopped chives', '2 tablespoons minced fresh parsley', '1 tablespoon fresh lemon juice', '1/2 teaspoon Old Bay Seasoning', '1/8 teaspoon paprika', 'few dashes tabasco optional', '1/8 teaspoon kosher salt', 'black pepper to taste', 'cooking spray (I use a mister)', '4 lemon wedges for serving']",133.0,9.5,15.5,4.5
152,Grilled Chicken Salad with Strawberries and Spinach Recipe,https://www.skinnytaste.com/grilled-chicken-salad-with-strawberries-and-spinach/,"['3 tbsp golden balsamic vinegar', '3 tbsp extra virgin olive oil', '1 tbsp chopped shallots', '1 teaspoon honey', '1 teaspoon water', '1/8 teaspoon kosher salt', 'fresh black pepper to taste', '16 oz boneless skinless chicken breast', '1 clove garlic crushed', '1 teaspoon seasoned salt to taste (I used Montreal Steak Grill Mates)', '6 cups baby spinach', '3 cups sliced strawberries', '2 ounces soft goat cheese']",331.0,4.0,31.0,17.0
153,One Pan Parmesan-Crusted Chicken with Broccoli,https://www.skinnytaste.com/one-pan-parmesan-crusted-chicken-with-broccoli/,"['2 tablespoons olive oil', '6 (7-ounce) boneless skinless chicken breasts', '12 ounces fresh or frozen broccoli florets', '1 teaspoon Kosher Salt', '1/4 tsp garlic powder', '2 garlic cloves minced', '½\xa0cup freshly grated Parmesan cheese', '¼\xa0cup chopped fresh parsley']",334.0,4.0,51.0,12.5
154,Naked Greek Feta-Zucchini Turkey Burgers,https://www.skinnytaste.com/naked-greek-feta-zucchini-turkey-burgers/,"['5 oz grated zucchini (when squeezed 4 oz)', '1 lb 93% lean ground turkey', '1/4 cup seasoned whole wheat breadcrumbs', '1 clove garlic crushed', '2 tbsp grated red onion', '1 tbsp fresh oregano', '3/4 tsp kosher salt and fresh pepper', '1/4 cup crumbled feta cheese (from Salad Savors)', 'oil spray', '1 cucumber diced', '3/4 cup quartered grape tomatoes', '2 tbsp chopped red onion', '1/3 cup kalamata olives (from Salad Savors)', '1/4 cup roasted peppers (from Salad Savors)', '2 tsp red wine vinegar', '1 tsp fresh oregano', '1 tsp olive oil', 'kosher salt', '1 tbsp crumbled feta (from Salad Savors)']",221.0,10.0,20.0,11.0
155,Asian Peanut Noodles with Chicken – Lightened Up,https://www.skinnytaste.com/asian-peanut-noodles-with-chicken/,"['1 cup reduced sodium chicken broth', '5 tbsp better’n peanut butter', '1 tbsp Sriracha chili sauce', '2 tbsp honey', '2 tbsp soy sauce (use Tamari for gluten free)', '1 tbsp freshly grated ginger', '2 cloves garlic minced', '16 oz chicken breast cut into thin strips', 'salt and pepper (to taste)', '1 tbsp Sriracha chili sauce (more or less to taste)', 'juice of 1/2 lime', '4 cloves garlic crushed', '1 tbsp fresh ginger grated', '1 tbsp soy sauce (use Tamari for gluten free)', '1/2 tbsp sesame oil', '8 oz rice noodles', '3/4 cup green onion chopped', '1 -1/4 cups shredded carrots', '1- 1/4 cups cup shredded broccoli slaw', '1 cup bean bean sprouts', '2 tbsp chopped peanuts', '1 lime sliced', 'cilantro for garnish (optional)']",359.0,53.0,22.0,6.0
156,"Skillet Cheesy Chicken and Veggie ""Rice""",https://www.skinnytaste.com/skillet-cheesy-chicken-and-veggie-rice/,"['1/2 lb boneless skinless chicken breast cubed small', '1/2 teaspoon kosher salt', '1/4 teaspoon garlic powder', 'black pepper to taste', '1 teaspoons olive oil', '2 cloves crushed garlic', '1/4 cup chopped onion', '12 ounces riced cauliflower and broccoli (I used Green Giant Riced Cauliflower Broccoli)', '1/3 cup reduced fat sharp cheddar']",263.0,11.0,35.0,9.0
157,Pressure Cooker Split Pea Soup with Ham,https://www.skinnytaste.com/pressure-cooker-split-pea-soup-with-ham/,"['1 lb dry green split peas', '1 tsp olive oil', '2 large carrots peeled and diced', '1 medium onion diced', '1/4 cup diced celery', '2 cloves garlic minced', 'leftover ham bone', '6 cups water', '1 tbsp Better Than Bouillon or 1 cube*', '1 bay leaf', '4 ounces leftover ham diced', 'chopped chives for garnish']",182.0,39.0,17.0,1.5
158,"Grilled Shrimp Salad with Orange, Endive, Baby Arugula and Radicchio ",https://www.skinnytaste.com/grilled-shrimp-salad-with-orange-endive-baby-arugula-and-radicchio/,"['1 lb jumbo peeled and deveined jumbo raw shrimp', '1/2 teaspoon kosher salt', '4 tsp extra-virgin olive oil', '1 clove crushed garlic', 'juice of one lemon', '1 cup fresh arugula', '3 endive chopped', '1 cup torn radicchio', '1 navel orange juiced', '1 navel orange peeled and sectioned', 'freshly ground black pepper to taste']",254.0,21.0,29.0,7.5
159,"Cauliflower Fried ""Rice"" with Leftover Ham",https://www.skinnytaste.com/cauliflower-fried-rice-with-leftover-ham/,"['10 ounces leftover ham diced', '1 medium head (about 24 oz) cauliflower', '1 tbsp sesame oil', '2 large eggs beaten', 'cooking spray', '1/2 small onion diced fine', '1/2 cup frozen peas and carrots', '2 garlic cloves minced', '5 scallions whites and greens separated sliced on angle', '3 tbsp soy sauce or more to taste (use Tamari for Gluten Free)']",243.0,21.0,20.5,12.0
160,Skillet Chicken and Broccoli Veggie Tot Pie,https://www.skinnytaste.com/skillet-chicken-broccoli-and-cheese-veggie-tot-pie/,"['1 tbsp unsalted butter', '1/2 cup chopped onion', '1/2 cup chopped celery', '1/2 cup chopped carrots', '1/4 cup chopped fresh parsley', '1 clove garlic minced', '2 tablespoons flour', '1- 3/4 cups low sodium chicken broth', '2 -1/2 cups shredded cooked chicken breast', '1 -1/2 cups chopped broccoli florets', '3/4 teaspoon kosher salt', '1/8 tsp ground black pepper', '1/2 tsp dried thyme', '16 oz package frozen Green Giant Broccoli and Cheese Veggie Tots']",366.0,28.0,35.5,14.5
161,"Braised Cubed Steak with Peppers and Olives Recipe (Instant Pot, Slow Cooker and Stove-Top)",https://www.skinnytaste.com/braised-cubed-steak-with-peppers-onions-and-olives-instant-pot-and-slow-cooker/,"['8 pieces cubed steak (28 oz)', '1 \xa03/4 teaspoons adobo seasoning or garlic salt', 'black pepper to taste', '1 (8 oz) can tomato sauce', '1 cup water', '1 small red bell pepper sliced 1/4-inch thin strips', '1/2 medium onion sliced into 1/4-inch thin strips', '1/3 cup green pitted olives plus 2 tablespoons of brine']",154.0,4.0,23.5,5.5
162,Shoyu Ahi Poke,https://www.skinnytaste.com/shoyu-aji-poke/,"['1 lb sushi grade tuna cut into 3/4 inch cubes', '1/4 cup thin sliced onions', '1/2 cup sliced scallions green parts only', '2 tbsp reduced sodium soy sauce* (use coconut aminos for Whole30/Paleo)', '1 teaspoon sesame oil', '1/2 teaspoon sambal oelek or sriracha']",166.0,2.5,28.5,4.0
163,"Skillet Cauliflower ""Arroz"" Con Pollo",https://www.skinnytaste.com/skillet-cauliflower-arroz-con-pollo/,"['4 skinless drumsticks on the bone', '1/2 teaspoon kosher salt', '1/3 cup chopped onion', '1/3 cup chopped red bell pepper', '2 cloves garlic minced', '2 tbsp cilantro chopped', '1 tbsp olive oil', '1/2 cup water', '1 tablespoon tomato paste', '1/2 teaspoon Sazon seasoning (store bought ore homemade)', '12 oz bag Green Giant Riced Cauliflower Medley\xa0(use Green Giant Riced Cauliflower\xa0for Whole30/Paleo)', '2 tablespoons pitted green olives 1 tablespoon brine']",470.0,19.5,52.5,19.5
164,Chicken Soup with Spinach and Whole Wheat Acini di Pepe,https://www.skinnytaste.com/chicken-soup-with-spinach-and-whole-wheat-acini-di-pepe/,"['4 boneless skinless chicken thighs trimmed of all fat (about 1 pound total)', '1/4 teaspoon kosher salt', '1 teaspoon olive oil', '1/2 cup diced onion', '1/2 cup diced celery', '1/2 cup peeled and sliced carrot', '3 cloves garlic minced', '4 cups low-sodium chicken broth', '2 bay leaves', 'black pepper to taste', '2 cups baby spinach', '1/2 cup Delallo Whole Wheat Acini di Pepe (2.5 oz)', 'grated Parmesan optional for serving']",266.0,25.0,28.0,6.0
165,Sheet Pan Shrimp with Broccolini and Tomatoes,https://www.skinnytaste.com/sheet-pan-shrimp-with-broccolini-and-tomatoes/,"['1 pound extra large peeled and deveined tail-off shrimp (28)', '2 tablespoons plus 2 teaspoons extra-virgin olive oil divided', '3 garlic cloves minced', '3/4 teaspoon kosher salt', '1/8 teaspoon crushed red pepper (optional)', 'freshly ground black pepper to taste', 'olive oil spray', '2 bunches (12 ounces) broccolini ends trimmed (12 spears)', '1 cup grape tomatoes halved', '1 teaspoon chopped fresh oregano', '2 tablespoons fresh lemon juice']",238.0,9.0,26.0,11.5
166,Instant Pot Rock Creek Ranch Black Beans,https://www.skinnytaste.com/instant-pot-rock-creek-ranch-black-beans/,"['1 pound dry black beans', 'Kosher salt', '1 ½ teaspoons cumin', '1 tablespoon chili powder', '2 teaspoons coriander', '1 teaspoon smoked paprika', 'Freshly ground black pepper to taste', '2 slices center-cut bacon chopped', '½ medium white onion diced', '½ medium poblano pepper seeded and diced', '3 cloves garlic minced', '3 ½ cup low sodium chicken broth', '1 tablespoon green Tabasco']",111.0,19.0,7.0,1.0
167,Chicken and White Bean Enchiladas with Creamy Green Chile Sauce,https://www.skinnytaste.com/chicken-and-white-bean-enchiladas-with/,"['1 tsp olive oil', '1/4 cup minced white onion', '2 cloves garlic minced', '1 can (4.5 oz) chopped green chiles', '15.5 oz can Navy beans (or Cannellini beans)', '8 oz cooked shredded chicken breast', '1/4 cup water', '1 chicken bullion', '1 teaspoon ground cumin', '1 teaspoon butter', '1/2 cup chopped white onion', '2 tbsp flour', '1 cup reduced sodium chicken broth', '7 oz can chopped green chile', '2 jalapeños chopped (I used jarred)', 'kosher salt', '1/2 cup light sour cream', '3/4 cup reduced fat Mexican cheese', '8 (8-inch) flour tortillas', 'chopped fresh cilantro or scallions (or both!)']",231.0,24.0,20.0,8.0
168,Sheet Pan Balsamic-Herb Chicken and Vegetables,https://www.skinnytaste.com/sheet-pan-balsamic-herb-chicken-and-vegetables/,"['16 ounces boneless skinless chicken breasts halved', '1 tbsp balsamic vinegar', '1/2 tbsp extra-virgin olive oil', '2 cloves crushed garlic', '2 teaspoons chopped basil', '1 teaspoon chopped parsley', '3/4 teaspoon kosher salt', 'olive oil spray', '1 large red bell pepper cored and cut into 1-inch pieces', '1 medium (7-ounce) zucchini quartered lengthwise and cut into 1-inch cubes', '1 cup asparagus cut into 1-inch pieces', '1 medium red onion cut into 1-inch pieces layers separated', '1 cup cauliflower florets', '2 tbsp balsamic vinegar', '1 1/2 tbsp extra-virgin olive oil', '1 teaspoon kosher salt', 'freshly ground black pepper', '2 teaspoons chopped basil', '1 teaspoon chopped parsley']",251.0,13.0,28.5,10.0
169,Shrimp Cakes,https://www.skinnytaste.com/shrimp-cakes/,"['1 pound peeled and deveined jumbo shrimp tails removed', '1 cup plus 3 tablespoons whole wheat plain panko (or gluten-free)', '¼ cup red onion finely diced', '1/4 cup finely diced red bell pepper', '1/4 cup finely diced celery', '2 tablespoons chopped fresh parsley', '1 tablespoons light mayonnaise', '1 teaspoon Dijon mustard', '1 large egg', '2 tablespoon fresh lemon juice', '3/4 teaspoon Old Bay seasoning', '½ teaspoon garlic powder', 'Freshly ground black pepper to taste', '¼ teaspoon kosher salt', '2 tablespoons olive oil', 'lemon wedges for serving', 'hot sauce for serving (optional)']",265.0,15.0,24.0,10.5
170,Filipino Adobo Chicken,https://www.skinnytaste.com/filipino-adobo-chicken/,"['8 skinless chicken drumsticks on the bone', '1/3 cup low sodium soy sauce (use gluten-free soy sauce for GF and coconut aminos for Paleo)', '1/3 cup apple cider vinegar', '1 small head of garlic crushed', '6 ground peppercorns', '4 bay leaves', '1 jalapeño chopped (optional)']",175.0,5.0,27.0,4.5
171,Taco Stuffed Zucchini Boats,https://www.skinnytaste.com/taco-stuffed-zucchini-boats/,"['4 medium (32 ounces) zucchinis cut in half lengthwise', '1/2 cup mild salsa', '1 lb 93% lean ground turkey', '1 tsp garlic powder', '1 tsp cumin', '1 tsp kosher salt or to taste', '1 tsp chili powder', '1 tsp paprika', '1/2 tsp oregano', '1/2 small onion minced', '2 tbsp bell pepper minced', '4 oz can tomato sauce', '1/4 cup water', '1/2 cup reduced fat Mexican blend shredded cheese', '1/4 cup chopped scallions or cilantro for topping']",269.0,16.5,29.0,11.5
172,Enchilada Chicken Roll-Ups,https://www.skinnytaste.com/enchilada-chicken-roll-ups/,"['1 teaspoon cumin', '2 teaspoon dried oregano', '1 teaspoon garlic powder', '1/2 teaspoon chili powder', '1 teaspoon Kosher salt', 'Freshly ground black pepper to taste', 'Cooking spray', '1 (10-ounce) can mild red enchilada sauce (I used my homemade enchilada sauce)', '1 ½ pounds (3) boneless skinless chicken breasts cut in half lengthwise', '1 (4-ounce) can mild green chilis', '1 cup reduced fat shredded Mexican cheese blend', '1 large (6-ounce) avocado cubed', 'Chopped cilantro (for garnish)']",261.0,8.0,31.0,11.5
173,Grilled Chicken Salad with Strawberries and Spinach Recipe,https://www.skinnytaste.com/grilled-chicken-salad-with-strawberries-and-spinach/,"['3 tbsp golden balsamic vinegar', '3 tbsp extra virgin olive oil', '1 tbsp chopped shallots', '1 teaspoon honey', '1 teaspoon water', '1/8 teaspoon kosher salt', 'fresh black pepper to taste', '16 oz boneless skinless chicken breast', '1 clove garlic crushed', '1 teaspoon seasoned salt to taste (I used Montreal Steak Grill Mates)', '6 cups baby spinach', '3 cups sliced strawberries', '2 ounces soft goat cheese']",331.0,4.0,31.0,17.0
174,Asian Peanut Noodles with Chicken – Lightened Up,https://www.skinnytaste.com/asian-peanut-noodles-with-chicken/,"['1 cup reduced sodium chicken broth', '5 tbsp better’n peanut butter', '1 tbsp Sriracha chili sauce', '2 tbsp honey', '2 tbsp soy sauce (use Tamari for gluten free)', '1 tbsp freshly grated ginger', '2 cloves garlic minced', '16 oz chicken breast cut into thin strips', 'salt and pepper (to taste)', '1 tbsp Sriracha chili sauce (more or less to taste)', 'juice of 1/2 lime', '4 cloves garlic crushed', '1 tbsp fresh ginger grated', '1 tbsp soy sauce (use Tamari for gluten free)', '1/2 tbsp sesame oil', '8 oz rice noodles', '3/4 cup green onion chopped', '1 -1/4 cups shredded carrots', '1- 1/4 cups cup shredded broccoli slaw', '1 cup bean bean sprouts', '2 tbsp chopped peanuts', '1 lime sliced', 'cilantro for garnish (optional)']",359.0,53.0,22.0,6.0
175,"Grilled Shrimp Salad with Orange, Endive, Baby Arugula and Radicchio ",https://www.skinnytaste.com/grilled-shrimp-salad-with-orange-endive-baby-arugula-and-radicchio/,"['1 lb jumbo peeled and deveined jumbo raw shrimp', '1/2 teaspoon kosher salt', '4 tsp extra-virgin olive oil', '1 clove crushed garlic', 'juice of one lemon', '1 cup fresh arugula', '3 endive chopped', '1 cup torn radicchio', '1 navel orange juiced', '1 navel orange peeled and sectioned', 'freshly ground black pepper to taste']",254.0,21.0,29.0,7.5
176,"Braised Cubed Steak with Peppers and Olives Recipe (Instant Pot, Slow Cooker and Stove-Top)",https://www.skinnytaste.com/braised-cubed-steak-with-peppers-onions-and-olives-instant-pot-and-slow-cooker/,"['8 pieces cubed steak (28 oz)', '1 \xa03/4 teaspoons adobo seasoning or garlic salt', 'black pepper to taste', '1 (8 oz) can tomato sauce', '1 cup water', '1 small red bell pepper sliced 1/4-inch thin strips', '1/2 medium onion sliced into 1/4-inch thin strips', '1/3 cup green pitted olives plus 2 tablespoons of brine']",154.0,4.0,23.5,5.5
177,Chicken Soup with Spinach and Whole Wheat Acini di Pepe,https://www.skinnytaste.com/chicken-soup-with-spinach-and-whole-wheat-acini-di-pepe/,"['4 boneless skinless chicken thighs trimmed of all fat (about 1 pound total)', '1/4 teaspoon kosher salt', '1 teaspoon olive oil', '1/2 cup diced onion', '1/2 cup diced celery', '1/2 cup peeled and sliced carrot', '3 cloves garlic minced', '4 cups low-sodium chicken broth', '2 bay leaves', 'black pepper to taste', '2 cups baby spinach', '1/2 cup Delallo Whole Wheat Acini di Pepe (2.5 oz)', 'grated Parmesan optional for serving']",266.0,25.0,28.0,6.0
178,Chicken and White Bean Enchiladas with Creamy Green Chile Sauce,https://www.skinnytaste.com/chicken-and-white-bean-enchiladas-with/,"['1 tsp olive oil', '1/4 cup minced white onion', '2 cloves garlic minced', '1 can (4.5 oz) chopped green chiles', '15.5 oz can Navy beans (or Cannellini beans)', '8 oz cooked shredded chicken breast', '1/4 cup water', '1 chicken bullion', '1 teaspoon ground cumin', '1 teaspoon butter', '1/2 cup chopped white onion', '2 tbsp flour', '1 cup reduced sodium chicken broth', '7 oz can chopped green chile', '2 jalapeños chopped (I used jarred)', 'kosher salt', '1/2 cup light sour cream', '3/4 cup reduced fat Mexican cheese', '8 (8-inch) flour tortillas', 'chopped fresh cilantro or scallions (or both!)']",231.0,24.0,20.0,8.0
179,Filipino Adobo Chicken,https://www.skinnytaste.com/filipino-adobo-chicken/,"['8 skinless chicken drumsticks on the bone', '1/3 cup low sodium soy sauce (use gluten-free soy sauce for GF and coconut aminos for Paleo)', '1/3 cup apple cider vinegar', '1 small head of garlic crushed', '6 ground peppercorns', '4 bay leaves', '1 jalapeño chopped (optional)']",175.0,5.0,27.0,4.5
180,Sticky Tamarind Chicken with Crisp Lettuce,https://www.skinnytaste.com/sticky-tamarind-chicken-with-crisp-lettuce/,"['3 tablespoons Asian fish sauce', '2 1/2 tablespoons reduced sodium soy sauce', '3 tablespoons honey', '2 teaspoons toasted sesame oil', '1/2 tablespoon tamarind paste or concentrate', '1/2 teaspoon red chile flakes', 'Grated zest of 1 lime', '1 garlic clove minced', '12 bone-in skinless chicken thights trimmed about 5 oz each (if using boneless 4 oz each)', 'Freshly ground black pepper to taste', '1\xa0 jalapeño sliced (optional)', 'cilantro for garnish (optional)', 'Crisp lettuce leaves such as Bibb or romaine for serving']",329.0,10.0,45.5,11.0
181,Scallop Tostadas,https://www.skinnytaste.com/scallop-tostadas/,"['4 oz (1 small haas) avocado', '1/4 cup diced tomato', '2 tablespoon diced red onion', '2 teaspoon lime juice', '2 teaspoon chopped cilantro', '1/2 teaspoon kosher salt', 'fresh black pepper to taste', '2 tablespoons light sour cream thinned with 1 teaspoon fat-free milk', '6 large sea scallops (8 ounces total) side muscle removed rinsed and pat dry', '1/4 teaspoon kosher salt', 'black pepper to taste', '1 teaspoon unsalted butter', '1 teaspoon olive oil', '2 large corn tostada shells*']",296.0,20.0,17.0,17.5
182,Skillet Lemon Chicken with Olives and Herbs,https://www.skinnytaste.com/skillet-lemon-chicken-with-olives-and-herbs/,"['1/2 tbsp extra virgin olive oil', '4 (8 oz) boneless chicken breasts', '1/2 tsp kosher salt', '2 teaspoons all purpose or gluten free flour', '2 cloves garlic crushed', '1/2 cup dry white wine', '1/4 cup lemon juice', '1 teaspoon lemon zest', '1 teaspoon chopped fresh thyme', '1 cup pitted chopped olives', '1 tbsp chopped fresh parsley', 'optional 4 thin lemon slices']",351.0,4.5,52.5,11.0
183,Un-stuffed Cabbage Bowls ,https://www.skinnytaste.com/un-stuffed-cabbage-bowls-instant-pot-or-stove-top/,"['cooking spray', '1 lb 93% lean ground beef', '1 1/4 teaspoon kosher salt', '1 cup chopped onion', '1 clove garlic minced', '1 tablespoon dried marjoram', 'black pepper to taste', '8 ounce can tomato sauce', '1/2 teaspoon Hungarian paprika', '1 cup less sodium beef broth', '2 tablespoons raisins', '1 cup cooked brown rice', '1 medium head cabbage cored and chopped (9 cups)']",338.0,36.0,30.5,8.0
184,Asian Turkey Meatballs with Gochujang Glaze,https://www.skinnytaste.com/asian-turkey-meatballs-with-gochujang-glaze/,"['1 tablespoon gochujang (check labels for gluten-free)', '1 teaspoon unseasoned rice vinegar', '1 tablespoon reduced sodium soy sauce (use gluten-free soy sauce for GF)', '1 tablespoon brown sugar', '1 teaspoon toasted sesame oil', '1 small cloves garlic minced', '1 teaspoon fresh minced ginger', '1 pounds 93% lean ground turkey', '2 garlic cloves finely minced', '1 teaspoon fresh minced ginger', '2 tbsp reduced sodium soy sauce (use gluten-free soy sauce for GF)', '1/4 cup panko bread crumbs (use gluten-free panko for GF)', '1 large egg', '2 scallions chopped white and green part separated', '2 teaspoons toasted sesame seeds', 'scallion greens']",140.0,6.0,14.0,7.0
185,"Mini Bell Pepper Loaded Turkey ""Nachos""",https://www.skinnytaste.com/mini-bell-pepper-loaded-turkey-nachos/,"['olive oil spray', '1\xa0lb 93% lean ground turkey', '1 clove garlic minced', '1/4 onion minced', '1 tbsp chopped fresh cilantro or parsley', '1 tsp garlic powder', '1 tsp cumin powder', '1 tsp kosher salt', '1/4 cup tomato sauce', '1/4 cup chicken broth', '21 mini rainbow peppers halved and seeded (about 13 oz seeded)', '1 cup sharp shredded Cheddar cheese', '2 tbsp light sour cream thinned with 1 tbsp water', '2 tbsp sliced black olives', '1 jalapeno sliced thin (optional)', 'chopped cilantro for garnish']",187.0,6.5,18.0,11.0
186,Quinoa Huevos Rancheros Bowls,https://www.skinnytaste.com/quinoa-huevos-rancheros-bowls/,"['1 cup cooked quinoa', '2 cups cooked warm black beans', '5 oz avocado sliced', '1 lime halved', '1/2 teaspoon kosher salt', 'nonstick spray', '4 large eggs', '1/2 cup salsa verde homemade or jarred', '1/4 cup sour cream mixed with water to thin', '1/2 \xa0cup crumbled queso fresco', 'fresh cilantro for topping']",297.0,28.0,14.5,15.5
187,Instant Pot Tomato Basil Soup,https://www.skinnytaste.com/instant-pot-tomato-basil-soup/,"['2 teaspoons olive oil', '1 tablespoon unsalted butter', '1 cup finely diced celery', '1 cup finely diced carrots', '1 cup finely diced onions', '2 tablespoons all purpose or gluten-free flour', '3 1/2 cups reduced sodium chicken broth (or vegetable for vegetarians)', '1 3/4 cups reduced fat (2%) milk', '28 oz can San Marzano whole plum tomatoes with juice', '1 sprig fresh thyme', '1/4 cup fresh basil chopped', '2 bay leaves', 'Parmesan or Romano cheese rind (optional)', '1/3 cup grated Pecorino Romano cheese', '3/4 teaspoon kosher salt or more to taste', 'fresh black pepper to taste']",195.0,20.0,8.0,8.0
188,Turmeric Roasted Sweet Potato and Macadamia Soup,https://www.skinnytaste.com/turmeric-roasted-sweet-potato-and-macadamia-soup/,"['2 medium red onions peeled and quartered', '2 pounds (1kg) orange sweet potatoes peeled and cut into chunks (about 6 1/2 cups)', '1 tablespoon extra-virgin olive oil', '1/2 teaspoon Kosher sea salt plus more to taste', '8 cups (1.9l) vegetable broth', '2 teaspoons minced fresh ginger', '1/2 teaspoon ground turmeric', 'Pinch of cayenne pepper plus more to taste', '1/4 cup (70g) unsalted macadamias', 'Fresh lime wedges to serve', '2 tablespoons finely chopped fresh cilantro to serve', '(Optional) chopped macadamias for garnish']",199.0,30.5,2.5,8.0
189,"Chunky Beef, Cabbage and Tomato Soup (Instant Pot or Stove Top)",https://www.skinnytaste.com/chunky-beef-cabbage-and-tomato-soup-instant-pot/,"['1 lb 90% lean ground beef', '1-1/2 teaspoon kosher salt', '1/2 cup diced onion', '1/2 cup diced celery', '1/2 cup diced carrot', '28 oz can diced or crushed tomatoes', '5 cups chopped green cabbage', '4 cups beef stock (canned*\xa0or homemade)', '2 bay leaves']",181.0,14.0,15.5,6.0
190,Enchiladas Verdes (Green Enchiladas),https://www.skinnytaste.com/enchiladas-verdes-green-enchiladas/,"['1 lb (2) boneless skinless chicken breasts', '1 onion halved and divided', '1 teaspoon kosher salt', '18 white corn tortillas', '3 cups salsa verde jarred or homemade', '1 cup crumbled queso fresco', 'sour cream optional to serve', 'cilantro optional garnish']",210.0,27.5,15.0,4.0
191,Roasted Brussels Sprouts and Cauliflower Soup,https://www.skinnytaste.com/roasted-brussels-sprouts-and-cauliflower-soup/,"['canola cooking spray', '16 oz cauliflower florets', '16 oz brussels sprouts halved', '2 tbsp olive oil', '1 teaspoon butter (or more oil for DF W30 V)', '1/2 cup chopped shallots', '3 1/2 cups vegetable broth', '3/4 teaspoon kosher salt', 'black pepper to taste']",173.0,22.0,6.5,8.0
192,Sloppy Joes Baked Sweet Potatoes,https://www.skinnytaste.com/sloppy-joe-baked-sweet-potatoes/,"['4 medium (7 oz each) sweet potatoes washed and dried', '1/2 lb 93% lean ground beef', '1 teaspoon seasoned salt (such as Montreal Steak)', '1/3 cup chopped carrot', '1/3 cup chopped onion', '1/3 cup chopped mushrooms', '2 tablespoons chopped red bell pepper', '1 clove garlic minced', '1/2 tbsp red wine vinegar', '1/2 tbsp Worcestershire sauce', '8 oz can tomato sauce', '2 teaspoons tomato paste', '1/3 cup water', '1 chopped scallion for garnish']",259.0,40.0,15.5,4.0
